Year,County,Ten-Year Age Groups Code,Gender,Race,Deaths,Population,Crude Rate,,,Ten-Year Age Groups Code
2017,"San Diego County, CA",45-54,Female,White,320,162085,197.42728,,,45-54
2017,"San Diego County, CA",45-54,Male,American Indian or Alaska Native,13,3175,Unreliable,,,45-54
2017,"San Diego County, CA",45-54,Male,Asian or Pacific Islander,65,28479,228.23835,,,45-54
2017,"San Diego County, CA",45-54,Male,Black or African American,63,12914,487.84265,,,45-54
2017,"San Diego County, CA",45-54,Male,White,572,164324,348.09279,,,45-54
2017,"San Diego County, CA",55-64,Female,Asian or Pacific Islander,86,29445,292.06996,,,55-64
2017,"San Diego County, CA",55-64,Female,Black or African American,97,10326,939.37633,,,55-64
2017,"San Diego County, CA",55-64,Female,White,824,160478,513.46602,,,55-64
2017,"San Diego County, CA",55-64,Male,American Indian or Alaska Native,18,2567,Unreliable,,,55-64
2017,"San Diego County, CA",55-64,Male,Asian or Pacific Islander,115,22867,502.90812,,,55-64
2017,"San Diego County, CA",55-64,Male,Black or African American,129,11073,1164.99594,,,55-64
2017,"San Diego County, CA",55-64,Male,White,1295,155112,834.8806,,,55-64
2017,"San Diego County, CA",65-74,Female,American Indian or Alaska Native,12,1349,Unreliable,,,65-74
2017,"San Diego County, CA",65-74,Female,Asian or Pacific Islander,136,20234,672.13601,,,65-74
2017,"San Diego County, CA",65-74,Female,Black or African American,99,5592,1770.38627,,,65-74
2017,"San Diego County, CA",65-74,Female,White,1287,113236,1136.56434,,,65-74
2017,"San Diego County, CA",65-74,Male,American Indian or Alaska Native,17,1266,Unreliable,,,65-74
2017,"San Diego County, CA",65-74,Male,Asian or Pacific Islander,160,14762,1083.86398,,,65-74
2017,"San Diego County, CA",65-74,Male,Black or African American,128,5066,2526.64824,,,65-74
2017,"San Diego County, CA",65-74,Male,White,1835,101962,1799.69008,,,65-74
2017,"San Diego County, CA",75-84,Female,American Indian or Alaska Native,17,570,Unreliable,,,75-84
2017,"San Diego County, CA",75-84,Female,Asian or Pacific Islander,272,10618,2561.6877,,,75-84
2017,"San Diego County, CA",75-84,Female,Black or African American,119,2782,4277.4982,,,75-84
2017,"San Diego County, CA",75-84,Female,White,1957,58591,3340.10343,,,75-84
2017,"San Diego County, CA",75-84,Male,American Indian or Alaska Native,12,427,Unreliable,,,75-84
2017,"San Diego County, CA",75-84,Male,Asian or Pacific Islander,240,6913,3471.71995,,,75-84
2017,"San Diego County, CA",75-84,Male,Black or African American,118,2235,5279.64206,,,75-84
2017,"San Diego County, CA",75-84,Male,White,2091,45830,4562.51364,,,75-84
2017,"San Diego County, CA",85+,Female,American Indian or Alaska Native,20,225,8888.88889,,,85+
2017,"San Diego County, CA",85+,Female,Asian or Pacific Islander,374,4666,8015.43078,,,85+
2017,"San Diego County, CA",85+,Female,Black or African American,121,1111,10891.08911,,,85+
2017,"San Diego County, CA",85+,Female,White,4423,33746,13106.73858,,,85+
2017,"San Diego County, CA",85+,Male,American Indian or Alaska Native,13,141,Unreliable,,,85+
2017,"San Diego County, CA",85+,Male,Asian or Pacific Islander,246,2516,9777.42448,,,85+
2017,"San Diego County, CA",85+,Male,Black or African American,65,635,10236.22047,,,85+
2017,"San Diego County, CA",85+,Male,White,2965,20353,14567.87697,,,85+
2017,"San Francisco County, CA",15-24,Male,White,10,18796,Unreliable,,,15-24
2017,"San Francisco County, CA",25-34,Female,White,18,59194,Unreliable,,,25-34
2017,"San Francisco County, CA",25-34,Male,Asian or Pacific Islander,14,32508,Unreliable,,,25-34
2017,"San Francisco County, CA",25-34,Male,Black or African American,10,5531,Unreliable,,,25-34
2017,"San Francisco County, CA",25-34,Male,White,42,69072,60.80612,,,25-34
2017,"San Francisco County, CA",35-44,Female,White,22,36255,60.68129,,,35-44
2017,"San Francisco County, CA",35-44,Male,Asian or Pacific Islander,24,21790,110.14227,,,35-44
2017,"San Francisco County, CA",35-44,Male,Black or African American,18,3751,Unreliable,,,35-44
2017,"San Francisco County, CA",35-44,Male,White,70,46969,149.03447,,,35-44
2017,"San Francisco County, CA",45-54,Female,Asian or Pacific Islander,33,23356,141.29132,,,45-54
2017,"San Francisco County, CA",45-54,Female,Black or African American,17,2926,Unreliable,,,45-54
2017,"San Francisco County, CA",45-54,Female,White,46,26729,172.09772,,,45-54
2017,"San Francisco County, CA",45-54,Male,Asian or Pacific Islander,50,20234,247.10883,,,45-54
2017,"San Francisco County, CA",45-54,Male,Black or African American,48,4014,1195.81465,,,45-54
2017,"San Francisco County, CA",45-54,Male,White,145,38926,372.50167,,,45-54
2017,"San Francisco County, CA",55-64,Female,Asian or Pacific Islander,65,23499,276.60752,,,55-64
2017,"San Francisco County, CA",55-64,Female,Black or African American,41,3309,1239.04503,,,55-64
2017,"San Francisco County, CA",55-64,Female,White,108,22074,489.26339,,,55-64
2017,"San Francisco County, CA",55-64,Male,Asian or Pacific Islander,106,19594,540.98193,,,55-64
2017,"San Francisco County, CA",55-64,Male,Black or African American,90,4025,2236.02484,,,55-64
2017,"San Francisco County, CA",55-64,Male,White,260,28632,908.07488,,,55-64
2017,"San Francisco County, CA",65-74,Female,Asian or Pacific Islander,101,17894,564.43501,,,65-74
2017,"San Francisco County, CA",65-74,Female,Black or African American,53,2351,2254.35985,,,65-74
2017,"San Francisco County, CA",65-74,Female,White,189,18323,1031.49048,,,65-74
2017,"San Francisco County, CA",65-74,Male,Asian or Pacific Islander,167,14529,1149.42529,,,65-74
2017,"San Francisco County, CA",65-74,Male,Black or African American,106,2361,4489.62304,,,65-74
2017,"San Francisco County, CA",65-74,Male,White,367,18879,1943.9589,,,65-74
2017,"San Francisco County, CA",75-84,Female,Asian or Pacific Islander,210,11022,1905.28035,,,75-84
2017,"San Francisco County, CA",75-84,Female,Black or African American,50,1343,3723.00819,,,75-84
2017,"San Francisco County, CA",75-84,Female,White,265,9578,2766.75715,,,75-84
2017,"San Francisco County, CA",75-84,Male,Asian or Pacific Islander,287,7900,3632.91139,,,75-84
2017,"San Francisco County, CA",75-84,Male,Black or African American,78,1057,7379.37559,,,75-84
2017,"San Francisco County, CA",75-84,Male,White,342,8246,4147.46544,,,75-84
2017,"San Francisco County, CA",85+,Female,Asian or Pacific Islander,575,6869,8370.94191,,,85+
2017,"San Francisco County, CA",85+,Female,Black or African American,112,791,14159.29204,,,85+
2017,"San Francisco County, CA",85+,Female,White,730,6063,12040.2441,,,85+
2017,"San Francisco County, CA",85+,Male,Asian or Pacific Islander,396,4013,9867.92923,,,85+
2017,"San Francisco County, CA",85+,Male,Black or African American,48,377,12732.09549,,,85+
2017,"San Francisco County, CA",85+,Male,White,469,3631,12916.55191,,,85+
2017,"San Joaquin County, CA",1,Female,White,14,3402,Unreliable,,,1
2017,"San Joaquin County, CA",1,Male,White,18,3546,Unreliable,,,1
2017,"San Joaquin County, CA",15-24,Female,White,10,34916,Unreliable,,,15-24
2017,"San Joaquin County, CA",15-24,Male,Asian or Pacific Islander,11,9954,Unreliable,,,15-24
2017,"San Joaquin County, CA",15-24,Male,Black or African American,14,6052,Unreliable,,,15-24
2017,"San Joaquin County, CA",15-24,Male,White,43,37587,114.40126,,,15-24
2017,"San Joaquin County, CA",25-34,Female,White,17,33616,Unreliable,,,25-34
2017,"San Joaquin County, CA",25-34,Male,Asian or Pacific Islander,17,10379,Unreliable,,,25-34
2017,"San Joaquin County, CA",25-34,Male,Black or African American,11,4948,Unreliable,,,25-34
2017,"San Joaquin County, CA",25-34,Male,White,59,36706,160.73666,,,25-34
2017,"San Joaquin County, CA",35-44,Female,White,38,32130,118.26953,,,35-44
2017,"San Joaquin County, CA",35-44,Male,Asian or Pacific Islander,23,9328,246.56947,,,35-44
2017,"San Joaquin County, CA",35-44,Male,Black or African American,20,4128,484.49612,,,35-44
2017,"San Joaquin County, CA",35-44,Male,White,92,33431,275.19368,,,35-44
2017,"San Joaquin County, CA",45-54,Female,Asian or Pacific Islander,20,8955,223.33892,,,45-54
2017,"San Joaquin County, CA",45-54,Female,Black or African American,25,4224,591.85606,,,45-54
2017,"San Joaquin County, CA",45-54,Female,White,112,31853,351.61523,,,45-54
2017,"San Joaquin County, CA",45-54,Male,Asian or Pacific Islander,28,8751,319.96343,,,45-54
2017,"San Joaquin County, CA",45-54,Male,Black or African American,40,4096,976.5625,,,45-54
2017,"San Joaquin County, CA",45-54,Male,White,193,32682,590.53913,,,45-54
2017,"San Joaquin County, CA",55-64,Female,Asian or Pacific Islander,40,7645,523.21779,,,55-64
2017,"San Joaquin County, CA",55-64,Female,Black or African American,63,3918,1607.96325,,,55-64
2017,"San Joaquin County, CA",55-64,Female,White,241,30353,793.99071,,,55-64
2017,"San Joaquin County, CA",55-64,Male,Asian or Pacific Islander,48,6905,695.14844,,,55-64
2017,"San Joaquin County, CA",55-64,Male,Black or African American,67,3688,1816.70282,,,55-64
2017,"San Joaquin County, CA",55-64,Male,White,364,29499,1233.94013,,,55-64
2017,"San Joaquin County, CA",65-74,Female,Asian or Pacific Islander,58,5397,1074.67111,,,65-74
2017,"San Joaquin County, CA",65-74,Female,Black or African American,65,2321,2800.51702,,,65-74
2017,"San Joaquin County, CA",65-74,Female,White,355,21238,1671.53216,,,65-74
2017,"San Joaquin County, CA",65-74,Male,Asian or Pacific Islander,78,4319,1805.97361,,,65-74
2017,"San Joaquin County, CA",65-74,Male,Black or African American,76,1868,4068.52248,,,65-74
2017,"San Joaquin County, CA",65-74,Male,White,456,18936,2408.11153,,,65-74
2017,"San Joaquin County, CA",75-84,Female,Asian or Pacific Islander,65,2555,2544.03131,,,75-84
2017,"San Joaquin County, CA",75-84,Female,Black or African American,46,938,4904.05117,,,75-84
2017,"San Joaquin County, CA",75-84,Female,White,465,11262,4128.92914,,,75-84
2017,"San Joaquin County, CA",75-84,Male,Asian or Pacific Islander,82,1930,4248.70466,,,75-84
2017,"San Joaquin County, CA",75-84,Male,Black or African American,32,707,4526.1669,,,75-84
2017,"San Joaquin County, CA",75-84,Male,White,515,8479,6073.82946,,,75-84
2017,"San Joaquin County, CA",85+,Female,Asian or Pacific Islander,106,1165,9098.71245,,,85+
2017,"San Joaquin County, CA",85+,Female,Black or African American,53,383,13838.1201,,,85+
2017,"San Joaquin County, CA",85+,Female,White,747,5901,12658.87138,,,85+
2017,"San Joaquin County, CA",85+,Male,Asian or Pacific Islander,89,680,13088.23529,,,85+
2017,"San Joaquin County, CA",85+,Male,Black or African American,20,184,10869.56522,,,85+
2017,"San Joaquin County, CA",85+,Male,White,484,3214,15059.11637,,,85+
2017,"San Luis Obispo County, CA",15-24,Male,White,11,23798,Unreliable,,,15-24
2017,"San Luis Obispo County, CA",25-34,Female,White,12,13811,Unreliable,,,25-34
2017,"San Luis Obispo County, CA",25-34,Male,White,39,15530,251.12685,,,25-34
2017,"San Luis Obispo County, CA",35-44,Female,White,13,13061,Unreliable,,,35-44
2017,"San Luis Obispo County, CA",35-44,Male,White,26,14493,179.39695,,,35-44
2017,"San Luis Obispo County, CA",45-54,Female,White,32,14090,227.11143,,,45-54
2017,"San Luis Obispo County, CA",45-54,Male,White,56,14485,386.60683,,,45-54
2017,"San Luis Obispo County, CA",55-64,Female,White,110,19494,564.27619,,,55-64
2017,"San Luis Obispo County, CA",55-64,Male,White,198,17351,1141.1446,,,55-64
2017,"San Luis Obispo County, CA",65-74,Female,White,149,15970,932.99937,,,65-74
2017,"San Luis Obispo County, CA",65-74,Male,White,223,14992,1487.45998,,,65-74
2017,"San Luis Obispo County, CA",75-84,Female,White,267,7823,3413.01291,,,75-84
2017,"San Luis Obispo County, CA",75-84,Male,White,306,6637,4610.5168,,,75-84
2017,"San Luis Obispo County, CA",85+,Female,Asian or Pacific Islander,16,149,Unreliable,,,85+
2017,"San Luis Obispo County, CA",85+,Female,White,575,4176,13769.15709,,,85+
2017,"San Luis Obispo County, CA",85+,Male,White,416,2667,15598.05024,,,85+
2017,"San Mateo County, CA",1,Male,Asian or Pacific Islander,11,1497,Unreliable,,,1
2017,"San Mateo County, CA",15-24,Male,White,15,27381,Unreliable,,,15-24
2017,"San Mateo County, CA",25-34,Male,White,23,34760,66.16801,,,25-34
2017,"San Mateo County, CA",35-44,Female,White,19,30323,Unreliable,,,35-44
2017,"San Mateo County, CA",35-44,Male,Asian or Pacific Islander,11,19396,Unreliable,,,35-44
2017,"San Mateo County, CA",35-44,Male,White,38,33515,113.38207,,,35-44
2017,"San Mateo County, CA",45-54,Female,Asian or Pacific Islander,21,19265,109.00597,,,45-54
2017,"San Mateo County, CA",45-54,Female,White,49,33710,145.35746,,,45-54
2017,"San Mateo County, CA",45-54,Male,Asian or Pacific Islander,26,15691,165.70008,,,45-54
2017,"San Mateo County, CA",45-54,Male,White,96,35495,270.46063,,,45-54
2017,"San Mateo County, CA",55-64,Female,Asian or Pacific Islander,43,17287,248.74183,,,55-64
2017,"San Mateo County, CA",55-64,Female,Black or African American,11,1533,Unreliable,,,55-64
2017,"San Mateo County, CA",55-64,Female,White,116,32466,357.29686,,,55-64
2017,"San Mateo County, CA",55-64,Male,Asian or Pacific Islander,58,13846,418.89354,,,55-64
2017,"San Mateo County, CA",55-64,Male,Black or African American,14,1636,Unreliable,,,55-64
2017,"San Mateo County, CA",55-64,Male,White,188,32552,577.53748,,,55-64
2017,"San Mateo County, CA",65-74,Female,Asian or Pacific Islander,73,12300,593.49593,,,65-74
2017,"San Mateo County, CA",65-74,Female,Black or African American,20,1138,1757.46924,,,65-74
2017,"San Mateo County, CA",65-74,Female,White,222,23562,942.19506,,,65-74
2017,"San Mateo County, CA",65-74,Male,Asian or Pacific Islander,119,9335,1274.77236,,,65-74
2017,"San Mateo County, CA",65-74,Male,Black or African American,21,922,2277.65727,,,65-74
2017,"San Mateo County, CA",65-74,Male,White,298,21029,1417.09068,,,65-74
2017,"San Mateo County, CA",75-84,Female,Asian or Pacific Islander,109,5836,1867.71761,,,75-84
2017,"San Mateo County, CA",75-84,Female,Black or African American,34,717,4741.98047,,,75-84
2017,"San Mateo County, CA",75-84,Female,White,366,13271,2757.89315,,,75-84
2017,"San Mateo County, CA",75-84,Male,Asian or Pacific Islander,144,4157,3464.03656,,,75-84
2017,"San Mateo County, CA",75-84,Male,Black or African American,25,485,5154.63918,,,75-84
2017,"San Mateo County, CA",75-84,Male,White,391,10307,3793.53837,,,75-84
2017,"San Mateo County, CA",85+,Female,Asian or Pacific Islander,209,2854,7323.05536,,,85+
2017,"San Mateo County, CA",85+,Female,Black or African American,30,337,8902.07715,,,85+
2017,"San Mateo County, CA",85+,Female,White,1061,8364,12685.31803,,,85+
2017,"San Mateo County, CA",85+,Male,Asian or Pacific Islander,131,1610,8136.64596,,,85+
2017,"San Mateo County, CA",85+,Male,Black or African American,22,208,10576.92308,,,85+
2017,"San Mateo County, CA",85+,Male,White,667,4690,14221.7484,,,85+
2017,"Santa Barbara County, CA",1,Male,White,16,2514,Unreliable,,,1
2017,"Santa Barbara County, CA",15-24,Male,White,26,36535,71.16464,,,15-24
2017,"Santa Barbara County, CA",25-34,Female,White,12,24171,Unreliable,,,25-34
2017,"Santa Barbara County, CA",25-34,Male,White,31,27442,112.96553,,,25-34
2017,"Santa Barbara County, CA",35-44,Female,White,23,20983,109.61254,,,35-44
2017,"Santa Barbara County, CA",35-44,Male,White,34,22649,150.117,,,35-44
2017,"Santa Barbara County, CA",45-54,Female,White,61,21552,283.03638,,,45-54
2017,"Santa Barbara County, CA",45-54,Male,White,91,21904,415.44923,,,45-54
2017,"Santa Barbara County, CA",55-64,Female,White,116,23354,496.70292,,,55-64
2017,"Santa Barbara County, CA",55-64,Male,Asian or Pacific Islander,10,1371,Unreliable,,,55-64
2017,"Santa Barbara County, CA",55-64,Male,White,198,22064,897.38941,,,55-64
2017,"Santa Barbara County, CA",65-74,Female,White,211,17598,1198.99989,,,65-74
2017,"Santa Barbara County, CA",65-74,Male,White,263,15954,1648.48941,,,65-74
2017,"Santa Barbara County, CA",75-84,Female,Asian or Pacific Islander,10,596,Unreliable,,,75-84
2017,"Santa Barbara County, CA",75-84,Female,White,299,10068,2969.80532,,,75-84
2017,"Santa Barbara County, CA",75-84,Male,Asian or Pacific Islander,12,340,Unreliable,,,75-84
2017,"Santa Barbara County, CA",75-84,Male,White,340,7928,4288.59738,,,75-84
2017,"Santa Barbara County, CA",85+,Female,Asian or Pacific Islander,29,335,8656.71642,,,85+
2017,"Santa Barbara County, CA",85+,Female,White,782,6122,12773.6034,,,85+
2017,"Santa Barbara County, CA",85+,Male,Asian or Pacific Islander,18,181,Unreliable,,,85+
2017,"Santa Barbara County, CA",85+,Male,White,516,3722,13863.51424,,,85+
2017,"Santa Clara County, CA",1,Female,White,15,6647,Unreliable,,,1
2017,"Santa Clara County, CA",1,Male,Asian or Pacific Islander,18,4292,Unreliable,,,1
2017,"Santa Clara County, CA",1,Male,White,25,6941,360.17865,,,1
2017,"Santa Clara County, CA",15-24,Female,White,14,65947,Unreliable,,,15-24
2017,"Santa Clara County, CA",15-24,Male,Asian or Pacific Islander,12,43585,Unreliable,,,15-24
2017,"Santa Clara County, CA",15-24,Male,White,68,71166,95.55125,,,15-24
2017,"Santa Clara County, CA",25-34,Female,White,28,72228,38.76613,,,25-34
2017,"Santa Clara County, CA",25-34,Male,Asian or Pacific Islander,23,72330,31.7987,,,25-34
2017,"Santa Clara County, CA",25-34,Male,White,77,85304,90.2654,,,25-34
2017,"Santa Clara County, CA",35-44,Female,Asian or Pacific Islander,24,63759,37.64174,,,35-44
2017,"Santa Clara County, CA",35-44,Female,White,45,66778,67.38746,,,35-44
2017,"Santa Clara County, CA",35-44,Male,Asian or Pacific Islander,35,61505,56.90594,,,35-44
2017,"Santa Clara County, CA",35-44,Male,White,107,74552,143.52398,,,35-44
2017,"Santa Clara County, CA",45-54,Female,Asian or Pacific Islander,61,56887,107.23012,,,45-54
2017,"Santa Clara County, CA",45-54,Female,White,132,71333,185.04759,,,45-54
2017,"Santa Clara County, CA",45-54,Male,Asian or Pacific Islander,78,53074,146.96462,,,45-54
2017,"Santa Clara County, CA",45-54,Male,Black or African American,21,4139,507.36893,,,45-54
2017,"Santa Clara County, CA",45-54,Male,White,214,77791,275.09609,,,45-54
2017,"Santa Clara County, CA",55-64,Female,Asian or Pacific Islander,100,42924,232.9699,,,55-64
2017,"Santa Clara County, CA",55-64,Female,Black or African American,22,3362,654.3724,,,55-64
2017,"Santa Clara County, CA",55-64,Female,White,299,66462,449.88114,,,55-64
2017,"Santa Clara County, CA",55-64,Male,Asian or Pacific Islander,154,37681,408.69404,,,55-64
2017,"Santa Clara County, CA",55-64,Male,Black or African American,42,3718,1129.63959,,,55-64
2017,"Santa Clara County, CA",55-64,Male,White,527,70490,747.62378,,,55-64
2017,"Santa Clara County, CA",65-74,Female,Asian or Pacific Islander,153,28111,544.27093,,,65-74
2017,"Santa Clara County, CA",65-74,Female,Black or African American,26,1899,1369.14165,,,65-74
2017,"Santa Clara County, CA",65-74,Female,White,488,45888,1063.45886,,,65-74
2017,"Santa Clara County, CA",65-74,Male,Asian or Pacific Islander,207,23241,890.66736,,,65-74
2017,"Santa Clara County, CA",65-74,Male,Black or African American,42,1693,2480.80331,,,65-74
2017,"Santa Clara County, CA",65-74,Male,White,686,40940,1675.62286,,,65-74
2017,"Santa Clara County, CA",75-84,Female,Asian or Pacific Islander,258,14457,1784.60261,,,75-84
2017,"Santa Clara County, CA",75-84,Female,Black or African American,35,909,3850.38504,,,75-84
2017,"Santa Clara County, CA",75-84,Female,White,834,26817,3109.96756,,,75-84
2017,"Santa Clara County, CA",75-84,Male,Asian or Pacific Islander,286,11612,2462.96934,,,75-84
2017,"Santa Clara County, CA",75-84,Male,Black or African American,31,663,4675.71644,,,75-84
2017,"Santa Clara County, CA",75-84,Male,White,921,20802,4427.4589,,,75-84
2017,"Santa Clara County, CA",85+,Female,Asian or Pacific Islander,546,6738,8103.29475,,,85+
2017,"Santa Clara County, CA",85+,Female,Black or African American,50,355,14084.50704,,,85+
2017,"Santa Clara County, CA",85+,Female,White,1897,15027,12623.94357,,,85+
2017,"Santa Clara County, CA",85+,Male,Asian or Pacific Islander,344,4439,7749.49313,,,85+
2017,"Santa Clara County, CA",85+,Male,Black or African American,15,204,Unreliable,,,85+
2017,"Santa Clara County, CA",85+,Male,White,1212,8914,13596.58963,,,85+
2017,"Santa Cruz County, CA",25-34,Male,White,23,15468,148.69408,,,25-34
2017,"Santa Cruz County, CA",35-44,Female,White,12,14349,Unreliable,,,35-44
2017,"Santa Cruz County, CA",35-44,Male,White,25,14633,170.84672,,,35-44
2017,"Santa Cruz County, CA",45-54,Female,White,27,15417,175.13135,,,45-54
2017,"Santa Cruz County, CA",45-54,Male,White,54,15628,345.53366,,,45-54
2017,"Santa Cruz County, CA",55-64,Female,White,90,17638,510.26193,,,55-64
2017,"Santa Cruz County, CA",55-64,Male,White,129,16833,766.35181,,,55-64
2017,"Santa Cruz County, CA",65-74,Female,White,124,13251,935.77843,,,65-74
2017,"Santa Cruz County, CA",65-74,Male,White,187,12632,1480.36732,,,65-74
2017,"Santa Cruz County, CA",75-84,Female,White,150,5387,2784.48116,,,75-84
2017,"Santa Cruz County, CA",75-84,Male,White,184,4322,4257.28829,,,75-84
2017,"Santa Cruz County, CA",85+,Female,Asian or Pacific Islander,19,208,Unreliable,,,85+
2017,"Santa Cruz County, CA",85+,Female,White,408,3071,13285.57473,,,85+
2017,"Santa Cruz County, CA",85+,Male,White,213,1593,13370.99812,,,85+
2017,"Shasta County, CA",15-24,Male,White,10,9176,Unreliable,,,15-24
2017,"Shasta County, CA",25-34,Female,White,15,10102,Unreliable,,,25-34
2017,"Shasta County, CA",25-34,Male,White,23,10189,225.73363,,,25-34
2017,"Shasta County, CA",35-44,Female,White,22,8698,252.93171,,,35-44
2017,"Shasta County, CA",35-44,Male,White,24,8745,274.44254,,,35-44
2017,"Shasta County, CA",45-54,Female,White,38,10195,372.73173,,,45-54
2017,"Shasta County, CA",45-54,Male,White,57,9416,605.35259,,,45-54
2017,"Shasta County, CA",55-64,Female,White,107,12958,825.74471,,,55-64
2017,"Shasta County, CA",55-64,Male,White,182,11941,1524.16046,,,55-64
2017,"Shasta County, CA",65-74,Female,White,194,10731,1807.84643,,,65-74
2017,"Shasta County, CA",65-74,Male,American Indian or Alaska Native,11,238,Unreliable,,,65-74
2017,"Shasta County, CA",65-74,Male,White,262,9738,2690.49086,,,65-74
2017,"Shasta County, CA",75-84,Female,White,249,5531,4501.89839,,,75-84
2017,"Shasta County, CA",75-84,Male,White,260,4733,5493.3446,,,75-84
2017,"Shasta County, CA",85+,Female,White,425,2584,16447.36842,,,85+
2017,"Shasta County, CA",85+,Male,White,267,1535,17394.13681,,,85+
2017,"Siskiyou County, CA",35-44,Male,White,10,1955,Unreliable,,,35-44
2017,"Siskiyou County, CA",45-54,Female,White,13,2238,Unreliable,,,45-54
2017,"Siskiyou County, CA",45-54,Male,White,21,2145,979.02098,,,45-54
2017,"Siskiyou County, CA",55-64,Female,White,35,3612,968.99225,,,55-64
2017,"Siskiyou County, CA",55-64,Male,White,44,3163,1391.08441,,,55-64
2017,"Siskiyou County, CA",65-74,Female,White,47,3136,1498.72449,,,65-74
2017,"Siskiyou County, CA",65-74,Male,White,69,3157,2185.61926,,,65-74
2017,"Siskiyou County, CA",75-84,Female,White,54,1437,3757.82881,,,75-84
2017,"Siskiyou County, CA",75-84,Male,White,70,1365,5128.20513,,,75-84
2017,"Siskiyou County, CA",85+,Female,White,93,662,14048.33837,,,85+
2017,"Siskiyou County, CA",85+,Male,White,81,419,19331.74224,,,85+
2017,"Solano County, CA",1,Male,White,14,1617,Unreliable,,,1
2017,"Solano County, CA",15-24,Male,Black or African American,12,5628,Unreliable,,,15-24
2017,"Solano County, CA",15-24,Male,White,16,18208,Unreliable,,,15-24
2017,"Solano County, CA",25-34,Female,White,10,19150,Unreliable,,,25-34
2017,"Solano County, CA",25-34,Male,Black or African American,13,6022,Unreliable,,,25-34
2017,"Solano County, CA",25-34,Male,White,21,21268,98.73989,,,25-34
2017,"Solano County, CA",35-44,Female,Black or African American,11,4230,Unreliable,,,35-44
2017,"Solano County, CA",35-44,Female,White,21,16476,127.45812,,,35-44
2017,"Solano County, CA",35-44,Male,Black or African American,22,4665,471.597,,,35-44
2017,"Solano County, CA",35-44,Male,White,39,17741,219.82977,,,35-44
2017,"Solano County, CA",45-54,Female,Asian or Pacific Islander,11,6149,Unreliable,,,45-54
2017,"Solano County, CA",45-54,Female,Black or African American,22,4664,471.69811,,,45-54
2017,"Solano County, CA",45-54,Female,White,48,17813,269.46612,,,45-54
2017,"Solano County, CA",45-54,Male,Asian or Pacific Islander,14,5026,Unreliable,,,45-54
2017,"Solano County, CA",45-54,Male,Black or African American,38,5100,745.09804,,,45-54
2017,"Solano County, CA",45-54,Male,White,76,18211,417.33019,,,45-54
2017,"Solano County, CA",55-64,Female,Asian or Pacific Islander,26,6592,394.41748,,,55-64
2017,"Solano County, CA",55-64,Female,Black or African American,52,5188,1002.31303,,,55-64
2017,"Solano County, CA",55-64,Female,White,119,19409,613.11763,,,55-64
2017,"Solano County, CA",55-64,Male,Asian or Pacific Islander,23,5139,447.55789,,,55-64
2017,"Solano County, CA",55-64,Male,Black or African American,72,4693,1534.19987,,,55-64
2017,"Solano County, CA",55-64,Male,White,194,18621,1041.83449,,,55-64
2017,"Solano County, CA",65-74,Female,Asian or Pacific Islander,38,4936,769.85413,,,65-74
2017,"Solano County, CA",65-74,Female,Black or African American,57,3179,1793.01667,,,65-74
2017,"Solano County, CA",65-74,Female,White,169,13711,1232.58697,,,65-74
2017,"Solano County, CA",65-74,Male,Asian or Pacific Islander,59,3685,1601.08548,,,65-74
2017,"Solano County, CA",65-74,Male,Black or African American,90,2531,3555.90676,,,65-74
2017,"Solano County, CA",65-74,Male,White,245,12966,1889.5573,,,65-74
2017,"Solano County, CA",75-84,Female,Asian or Pacific Islander,51,2517,2026.22169,,,75-84
2017,"Solano County, CA",75-84,Female,Black or African American,65,1411,4606.66194,,,75-84
2017,"Solano County, CA",75-84,Female,White,252,6525,3862.06897,,,75-84
2017,"Solano County, CA",75-84,Male,Asian or Pacific Islander,59,1525,3868.85246,,,75-84
2017,"Solano County, CA",75-84,Male,Black or African American,67,1048,6393.12977,,,75-84
2017,"Solano County, CA",75-84,Male,White,286,5215,5484.18025,,,75-84
2017,"Solano County, CA",85+,Female,Asian or Pacific Islander,106,1141,9290.09641,,,85+
2017,"Solano County, CA",85+,Female,Black or African American,79,533,14821.7636,,,85+
2017,"Solano County, CA",85+,Female,White,475,3264,14552.69608,,,85+
2017,"Solano County, CA",85+,Male,Asian or Pacific Islander,36,527,6831.11954,,,85+
2017,"Solano County, CA",85+,Male,Black or African American,39,285,13684.21053,,,85+
2017,"Solano County, CA",85+,Male,White,334,1968,16971.54472,,,85+
2017,"Sonoma County, CA",15-24,Male,White,22,25863,85.0636,,,15-24
2017,"Sonoma County, CA",25-34,Female,White,17,27669,Unreliable,,,25-34
2017,"Sonoma County, CA",25-34,Male,White,32,29833,107.26377,,,25-34
2017,"Sonoma County, CA",35-44,Female,White,26,26592,97.77377,,,35-44
2017,"Sonoma County, CA",35-44,Male,White,61,27511,221.72949,,,35-44
2017,"Sonoma County, CA",45-54,Female,White,66,29596,223.00311,,,45-54
2017,"Sonoma County, CA",45-54,Male,White,93,28949,321.25462,,,45-54
2017,"Sonoma County, CA",55-64,Female,White,188,35509,529.44324,,,55-64
2017,"Sonoma County, CA",55-64,Male,White,254,31796,798.84262,,,55-64
2017,"Sonoma County, CA",65-74,Female,White,327,29359,1113.79815,,,65-74
2017,"Sonoma County, CA",65-74,Male,Asian or Pacific Islander,12,995,Unreliable,,,65-74
2017,"Sonoma County, CA",65-74,Male,White,462,25550,1808.21918,,,65-74
